1	0,986363636363636	1	1	1	0,948051948051948	1	1	1	0	1	0
2	0,986363636363636	2	0,999940954180444	2	0,952380952380952	2	0,99965034965035	2	0,995412844036697	2	0,995575221238938
3	0,986363636363636	3	0,999586679263108	3	0,948051948051948	3	0,999300699300699	3	0,995412844036697	3	0,995814398469266
4	0,990909090909091	4	0,999586679263108	4	0,948051948051948	4	0,999125874125874	4	0,995412844036697	4	0,995575221238938
5	0,986363636363636	5	0,99940954180444	5	0,948051948051948	5	0,998776223776224	5	0,995412844036697	5	0,995575221238938
6	0,986363636363636	6	0,999291450165328	6	0,952380952380952	6	0,998543123543124	6	0,990825688073394	6	0,995993781392011
7	0,986363636363636	7	0,999291450165328	7	0,952380952380952	7	0,998426573426573	7	0,995412844036697	7	0,996292752929921
8	0,986363636363636	8	0,99911431270666	8	0,948051948051948	8	0,998251748251748	8	0,995412844036697	8	0,996053575699593
9	0,986363636363636	9	0,998700991969769	9	0,956709956709957	9	0,998018648018648	9	0,990825688073394	9	0,996472135852667
10	0,990909090909091	10	0,998641946150213	10	0,952380952380952	10	0,997960372960373	10	0,990825688073394	10	0,997727816311887
11	0,986363636363636	11	0,998523854511101	11	0,952380952380952	11	0,998076923076923	11	0,990825688073394	11	0,997847404927051
12	0,986363636363636	12	0,998346717052433	12	0,96969696969697	12	0,997960372960373	12	0,995412844036697	12	0,995455632623774
13	0,990909090909091	13	0,998169579593765	13	1	13	0,997727272727273	13	0,995412844036697	13	0,994439129394882
14	0,986363636363636	14	0,997992442135097	14	0,956709956709957	14	0,997610722610723	14	0,990825688073394	14	0,994738100932791
15	0,981818181818182	15	0,997756258856873	15	0,956709956709957	15	0,997668997668998	15	1	15	0,994678306625209
16	0,990909090909091	16	0,997638167217761	16	0,956709956709957	16	0,997435897435897	16	1	16	0,994439129394882
17	0,986363636363636	17	0,997579121398205	17	0,961038961038961	17	0,997494172494172	17	0,995412844036697	17	0,9943793350873
18	0,986363636363636	18	0,997165800661313	18	0,961038961038961	18	0,997377622377622	18	1	18	0,99533604400861
19	0,986363636363636	19	0,997106754841757	19	0,961038961038961	19	0,997377622377622	19	1	19	0,994977278163119
20	0,981818181818182	20	0,997047709022201	20	0,961038961038961	20	0,997843822843823	20	0,995412844036697	20	0,995395838316192
21	0,981818181818182	21	0,996929617383089	21	0,965367965367965	21	0,997435897435897	21	0,995412844036697	21	0,996352547237503
22	0,990909090909091	22	0,996929617383089	22	0,930735930735931	22	0,997552447552448	22	0,995412844036697	22	0,996472135852667
23	0,990909090909091	23	0,996752479924421	23	0,935064935064935	23	0,997319347319347	23	0,990825688073394	23	0,997847404927051
24	0,981818181818182	24	0,996575342465753	24	0,935064935064935	24	0,997319347319347	24	0,990825688073394	24	0,99814637646496
25	0,981818181818182	25	0,99633915918753	25	0,935064935064935	25	0,997202797202797	25	0,995412844036697	25	0,998385553695288
26	0,986363636363636	26	0,99633915918753	26	0,939393939393939	26	0,997086247086247	26	0,995412844036697	26	0,998505142310452
27	0,986363636363636	27	0,996102975909306	27	0,939393939393939	27	0,996911421911422	27	0,995412844036697	27	1
28	0,986363636363636	28	0,995925838450638	28	0,939393939393939	28	0,996736596736597	28	0,995412844036697	28	0,999940198540844
